id;durclass_bigram_entropy;durclass_bigram_entropy_norm;durclass_abs_entropy;durclass_abs_hist_02_short;durclass_abs_hist_03_medium;durclass_abs_hist_04_long;durclass_abs_zipf;durclass_rel_entropy;durclass_rel_hist_02_short;durclass_rel_hist_03_medium;durclass_rel_hist_04_long;durclass_rel_zipf;durclass_mean_seg_len;mean_seg_len_02_short;mean_seg_len_03_medium;fuzzyint_bigram_entropy;fuzzyint_bigram_entropy_norm;fuzzyint_entropy;fuzzyint_hist_01_big_jump_up;fuzzyint_hist_02_jump_up;fuzzyint_hist_03_leap_up;fuzzyint_hist_04_step_up;fuzzyint_hist_05_repeat;fuzzyint_hist_06_step_down;fuzzyint_hist_07_leap_down;fuzzyint_hist_08_jump_down;fuzzyint_hist_09_big_jump_down;fuzzyint_zipf;event_density;metrical_event_density;number_notes;total_duration;total_duration_bar;ic_bigram_entropy;ic_bigram_entropy_norm;ic_entropy;ic_hist_density_0;ic_hist_density_1;ic_hist_density_2;ic_hist_density_3;ic_hist_density_4;ic_hist_density_5;ic_max;ic_mean;ic_median;ic_min;ic_range;ic_std;ic_var;ic_zipf;int_bigram_entropy;int_bigram_entropy_norm;abs_int_entropy;abs_int_max;abs_int_mean;abs_int_median;abs_int_mode;abs_int_range;abs_int_std;abs_int_sum;abs_int_var;abs_int_zipf;int_entropy;int_max;int_mean;int_median;int_min;int_range;int_std;int_var;int_zipf;ioiclass_bigram_entropy;ioiclass_bigram_entropy_norm;ioiclass_abs_entropy;ioiclass_abs_hist_02_short;ioiclass_abs_hist_03_medium;ioiclass_abs_hist_04_long;ioiclass_abs_zipf;ioiclass_rel_entropy;ioiclass_rel_hist_02_short;ioiclass_rel_hist_03_medium;ioiclass_rel_zipf;aic_mean_seg_len;aic_mean_seg_len_02_short;aic_mean_seg_len_03_medium;ric_mean_seg_len;ric_mean_seg_len_02_short;ric_mean_seg_len_03_medium;mcm_disp;mcm_entropy;mcm_mean_angle;mcm_mean_length;mcm_std;mcm_var;mcm_zipf;metric_complexity;metric_complexity_compression;metric_complexity_division;syncopicity;parsons_bigram_entropy;parsons_bigram_entropy_norm;mean_segment_length_constant_interval_direction;mean_segment_length_constant_negative_interval_direction;mean_segment_length_constant_positive_interval_direction;parsons_entropy;parsons_hist_ascending;parsons_hist_constant;parsons_hist_descending;parsons_zipf;mean_length_seq_ascending;mean_length_seq_descending;ratio_ascending_descending;pc_bigram_entropy;pc_bigram_entropy_norm;mean_number_of_unique_pc;pc_circ_disp;pc_circ_mean_angle;pc_circ_mean_length;pc_circ_std;pc_circ_var;pc_entropy;pc_hist_density_00_C;pc_hist_density_01_C#;pc_hist_density_02_D;pc_hist_density_03_Eb;pc_hist_density_04_E;pc_hist_density_05_F;pc_hist_density_06_F#;pc_hist_density_07_G;pc_hist_density_08_Ab;pc_hist_density_09_A;pc_hist_density_10_Bb;pc_hist_density_11_B;number_of_unique_pc;pitch_bigram_entropy;pitch_bigram_entropy_norm;pitch_entropy;pitch_max;pitch_mean;pitch_median;pitch_min;pitch_range;pitch_std;pitch_var;pitch_zipf;mean_pattern_distance;mean_pattern_length;extrema_count;extrema_ratio;note_count;CV_dur;nPVI_dur;CV_ioi;nPVI_ioi
2022-11-14-03-36-19_83.0;2.5256946236747155;0.5438787336343501;0.6535239495246562;0.671875;0.1875;0.125;0.6535239495246562;0.6535239495246562;0.671875;0.1875;0.125;0.6535239495246562;2.064516129032258;3.071428571428572;1.0909090909090908;4.016074169309415;0.6334651714917713;0.7112051312771768;0.3174603174603174;0.0476190476190476;0.0952380952380952;0.0317460317460317;0.0634920634920634;0.0158730158730158;0.0317460317460317;0.0476190476190476;0.3492063492063492;1.3971313727064354;2.3703703703703707;4.740999695456617;64;27.0;13.499262626262626;4.376930988744625;0.7795471378333285;0.8604966827459427;0.2698412698412698;0.0317460317460317;0.1111111111111111;0.1428571428571428;0.1269841269841269;0.3015873015873015;6.0;2.793650793650793;3.0;0.0;6.0;2.024914108770097;4.100277147896196;1.3592728260310585;5.84524651196494;0.9936429021643668;4.106048630654344;36;13.396825396825395;12.0;12;36;9.741972165220265;844;94.9060216679264;0.8380304940733014;4.77292590792967;36;0.2222222222222222;0.0;-36;72;16.562957757142986;274.33156966490304;0.6004062046883339;2.2743816224468536;0.4897614244503951;0.7440954789164888;0.6984126984126984;0.1746031746031746;0.1269841269841269;0.7440954789164888;0.7440954789164888;0.6984126984126984;0.1746031746031746;0.7440954789164888;2.25;3.3846153846153846;1.1;2.25;3.3846153846153846;1.1;10.37816613094327;0.5196531629769615;20.573646958543947;0.2143913004603402;1.7549657699338903;0.7856086995396597;0.5456384574331928;0.5176162131519274;0.6701530612244897;0.365079365079365;0.515625;2.281216209993847;0.719643590607316;1.1886792452830188;1.1666666666666667;1.24;0.8050124034461755;0.492063492063492;0.0634920634920634;0.4444444444444444;1.6789950218949;3.5;3.333333333333333;1.1071428571428572;4.817985281600626;0.6719715032767334;9;9.184795705476978;11.16073820815222;0.2272164499873073;1.7215412813191389;0.7727835500126927;0.7828930940733065;0.09375;0.28125;0.03125;0.03125;0.0;0.078125;0.078125;0.046875;0.140625;0.0;0.21875;0.0;9;5.818549764769815;0.9932688019318338;4.207762118683807;97;65.5;63.5;42;55;11.26388032606881;126.875;0.8365785972409687;;;44;0.6875;64;0.7191139138849987;0.4918453244925476;0.7191139138849987;0.4918453244925476
2022-11-14-00-47-45_68.0;1.424373772122478;0.3067221967938622;0.4813767567882973;0.84375;0.109375;0.046875;0.4813767567882973;0.4813767567882973;0.84375;0.109375;0.046875;0.4813767567882973;4.571428571428571;9.0;1.4;4.248573633582796;0.6701378789166462;0.7158580506791928;0.3174603174603174;0.0952380952380952;0.0158730158730158;0.0317460317460317;0.0634920634920634;0.0158730158730158;0.0476190476190476;0.0793650793650793;0.3333333333333333;1.4801283762603077;3.0852294639413813;6.170897633807481;64;20.744;10.371262626262626;4.623078165016238;0.8233868344704753;0.9345275737933894;0.1746031746031746;0.0952380952380952;0.1111111111111111;0.1746031746031746;0.1428571428571428;0.2698412698412698;6.0;2.952380952380953;3.0;0.0;6.0;1.8892223261787973;3.569160997732427;0.8280106570411699;5.9219382458708045;0.998516357884145;4.671901654332837;53;15.11111111111111;12.0;15;53;12.388052502196546;952;153.4638447971781;0.5989336220993096;5.115936074190579;47;0.4126984126984127;0.0;-53;100;19.535588136262497;381.63920382968;0.4840250536799102;1.4409614147253895;0.310294151205249;0.4865417712173457;0.8412698412698413;0.1111111111111111;0.0476190476190476;0.4865417712173457;0.4865417712173457;0.8412698412698413;0.1111111111111111;0.4865417712173457;4.5;8.833333333333334;1.4;4.5;8.833333333333334;1.4;222.7986672902958;0.535189752421779;37.048159120642886;0.0473196949905376;2.4701533092382304;0.9526803050094624;0.1778717638577525;0.5216851050184383;0.5513067179733846;0.492063492063492;0.71875;2.363980588822446;0.7457528451767275;1.26;1.3043478260869563;1.2608695652173914;0.8059924147413842;0.4603174603174603;0.0634920634920634;0.4761904761904761;1.641816885440175;3.5;3.1666666666666665;0.9666666666666668;5.01649698678597;0.6996582231720478;11;6.476755088720148;5.365436167865617;0.2677060975625233;1.6234934869712037;0.7322939024374766;0.8147485084537435;0.015625;0.03125;0.171875;0.03125;0.125;0.015625;0.21875;0.21875;0.0;0.046875;0.015625;0.109375;11;5.774821391719599;0.9900446224248826;4.199994383186925;103;69.796875;67.0;40;63;14.494804767032049;210.099365234375;0.775620789123685;;;41;0.640625;64;0.6414994593229468;0.1965909101375892;0.6414994593229468;0.1965909101375892
2022-11-13-23-16-50_139.0;1.005655169573091;0.2165560535202266;0.3550507323901181;0.890625;0.09375;0.015625;0.3550507323901181;0.3550507323901181;0.890625;0.09375;0.015625;0.3550507323901181;4.571428571428571;8.142857142857142;1.0;4.786351601410024;0.7549629090959943;0.832759204500663;0.2063492063492063;0.1428571428571428;0.0793650793650793;0.0158730158730158;0.0634920634920634;0.0793650793650793;0.0793650793650793;0.0793650793650793;0.2539682539682539;0.950844314583136;3.461704889658157;6.92453340546389;64;18.488;9.2425;4.468500601702142;0.7958560149614122;0.8835385087142363;0.1587301587301587;0.0476190476190476;0.1587301587301587;0.1111111111111111;0.1904761904761904;0.3174603174603174;6.0;3.142857142857143;4.0;0.0;6.0;1.8331787195162053;3.360544217687075;1.2249367056552665;5.9219382458708045;0.998516357884145;4.0289455047030405;27;9.07936507936508;7.0;7;27;6.799396768998895;572;46.23179642227261;0.7978718828558897;4.729197534879454;27;0.0;0.0;-25;52;11.343133018115704;128.66666666666666;0.6076426942198089;1.0632372863006565;0.2289556874396307;0.3899983760020016;0.873015873015873;0.1111111111111111;0.0158730158730158;0.3899983760020016;0.3899983760020016;0.873015873015873;0.1111111111111111;0.3899983760020016;4.2;7.857142857142857;1.0;4.2;7.857142857142857;1.0;137.61309741558696;0.5350605685513565;42.823340008413965;0.0601682762425722;2.370911233378858;0.9398317237574276;0.16084427856502;0.5435090702947846;0.5790816326530612;0.5079365079365079;0.75;2.1398378920773755;0.6750436969656228;1.1666666666666667;1.2916666666666667;1.0769230769230769;0.8050124034461755;0.4444444444444444;0.0634920634920634;0.492063492063492;1.6789950218949;3.0;3.0;0.9032258064516128;4.804671939675704;0.6701146718702343;8;42.61219654300001;1.9973345902655184;0.107692368086536;2.111149715220089;0.892307631913464;0.7623933156473585;0.0;0.265625;0.046875;0.09375;0.171875;0.0;0.0625;0.0;0.15625;0.171875;0.0;0.03125;8;5.699346986923353;0.9858142840672152;3.821687589979678;88;60.34375;61.0;44;44;7.55856044081808;57.1318359375;0.9271031456566572;;;46;0.71875;64;0.4244978255825938;0.1518826239323133;0.4244978255825938;0.1518826239323133
2022-11-13-22-52-36_172.0;2.4660870483989794;0.5310429409569228;0.794128125444261;0.625;0.28125;0.09375;0.794128125444261;0.794128125444261;0.625;0.28125;0.09375;0.794128125444261;1.93939393939394;2.857142857142857;1.2857142857142858;4.269163671893018;0.6733855958659202;0.7440578530209705;0.3333333333333333;0.0634920634920634;0.0476190476190476;0.0476190476190476;0.0634920634920634;0.0158730158730158;0.0158730158730158;0.1746031746031746;0.238095238095238;1.42362689833347;2.3930601256356567;4.785941297438774;64;26.744;13.3725;4.537285480839086;0.8081068491178802;0.8839821997388438;0.2222222222222222;0.0476190476190476;0.0952380952380952;0.1746031746031746;0.0793650793650793;0.3333333333333333;6.0;3.031746031746032;3.0;0.0;6.0;2.0312499394344625;4.125976316452508;1.0719902141284237;5.889680181354675;0.9970863834406144;4.224543663379774;48;12.206349206349206;12.0;12;48;9.833791321309944;769;96.7034517510708;0.8395174821118065;4.854596495671367;27;-0.1111111111111111;0.0;-48;75;15.674376128554536;245.6860670194003;0.6130825333435801;2.48500077483754;0.5351157902583733;0.7998739500319955;0.6190476190476191;0.2857142857142857;0.0952380952380952;0.7998739500319955;0.7998739500319955;0.6190476190476191;0.2857142857142857;0.7998739500319955;1.9090909090909087;2.7857142857142856;1.2857142857142858;1.9090909090909087;2.7857142857142856;1.2857142857142858;73.55035950672472;0.5336559280962304;29.397670197868507;0.0821715381504142;2.2355966935430462;0.9178284618495858;0.2306651486122173;0.6166406645302749;0.7015352973145179;0.5317460317460317;0.65625;2.294348157413201;0.7237862587819192;1.26;1.2173913043478262;1.3478260869565215;0.8050124034461755;0.492063492063492;0.0634920634920634;0.4444444444444444;1.6789950218949;3.142857142857143;3.25;1.1071428571428572;5.066421542781632;0.7066212745269251;11;28.641302539086585;11.62535053392929;0.13098770176565;2.01625982444698;0.86901229823435;0.8925384757860092;0.046875;0.203125;0.09375;0.015625;0.0625;0.046875;0.09375;0.0625;0.140625;0.0625;0.0;0.171875;11;5.882041828261881;0.9957932575617516;4.523382914624742;85;61.75;61.0;37;48;10.688779163215974;114.25;0.6452984106916637;;;42;0.65625;64;0.6692946899694602;0.442089859353691;0.6692946899694602;0.442089859353691
2022-11-13-22-05-20_140.0;1.764735021820441;0.3800150025546008;0.5650610917961087;0.75;0.234375;0.015625;0.5650610917961087;0.5650610917961087;0.75;0.234375;0.015625;0.5650610917961087;2.6666666666666665;4.0;1.3636363636363635;3.964036167629178;0.6252570905976556;0.7128533504990764;0.3333333333333333;0.0793650793650793;0.0476190476190476;0.0317460317460317;0.0793650793650793;0.0158730158730158;0.0317460317460317;0.0476190476190476;0.3333333333333333;1.3774234204800204;2.943340691685063;5.887764489420424;64;21.744;10.87;4.4552334560393545;0.7934930886426653;0.8664666577217515;0.3333333333333333;0.0634920634920634;0.0793650793650793;0.1587301587301587;0.1111111111111111;0.238095238095238;6.0;2.4285714285714284;3.0;0.0;6.0;2.052596386881172;4.213151927437642;1.2971630770421128;5.9219382458708045;0.998516357884145;4.472790974956912;45;14.80952380952381;12.0;12;45;11.461262767151233;933;131.36054421768708;0.7272201847430649;4.969598281351316;45;-0.0476190476190476;0.0;-43;88;18.726459144986368;350.68027210884355;0.5709428090296919;1.7800360789843344;0.3833099058717158;0.5698357260881447;0.746031746031746;0.238095238095238;0.0158730158730158;0.5698357260881447;0.5698357260881447;0.746031746031746;0.238095238095238;0.5698357260881447;2.625;3.9166666666666665;1.3636363636363635;2.625;3.9166666666666665;1.3636363636363635;99.47421868832514;0.534105323803037;34.298081375632705;0.0707197949516785;2.3017514027782786;0.9292802050483214;0.2191443478971256;0.6794033630768325;0.9064257737727124;0.4523809523809524;0.578125;2.3768310965987345;0.7498067290290082;1.2115384615384617;1.2272727272727273;1.24;0.83119433362877;0.492063492063492;0.0793650793650793;0.4285714285714285;1.5034025374549054;3.2;3.0;1.148148148148148;4.780707257067339;0.6667722822910483;9;45.41524526754788;1.357153735802618;0.1043533866054779;2.1260160825791155;0.895646613394522;0.802161360101188;0.0;0.1875;0.203125;0.046875;0.078125;0.0;0.09375;0.109375;0.0;0.21875;0.03125;0.03125;9;5.818549764769815;0.9932688019318338;4.444659377088556;97;62.9375;61.5;31;66;13.077742303241797;171.02734375;0.7628649284629856;;;41;0.640625;64;0.5249926964059287;0.3084631939127408;0.5249926964059287;0.3084631939127408
2022-11-13-21-53-55_82.0;2.323859972171123;0.5004160071295951;0.7328317345518041;0.6612903225806451;0.2741935483870967;0.064516129032258;0.7328317345518041;0.7328317345518041;0.6612903225806451;0.2741935483870967;0.064516129032258;0.7328317345518041;2.066666666666667;2.9285714285714284;1.4166666666666667;3.917586488337014;0.6179304694203359;0.6596976224884733;0.360655737704918;0.081967213114754;0.0163934426229508;0.0163934426229508;0.1147540983606557;0.0;0.0327868852459016;0.0491803278688524;0.3278688524590163;1.6460748256589317;2.557755775577558;5.115522209558893;62;24.24;12.119974747474746;4.463070754223694;0.7948889396130505;0.8656190081166365;0.2950819672131147;0.0491803278688524;0.081967213114754;0.0983606557377049;0.2295081967213114;0.2295081967213114;6.0;2.672131147540984;3.0;0.0;6.0;2.0302734328923577;4.12201021230852;1.2997383335051549;5.906890595608576;1.0000000000000098;4.3443291419372185;43;13.131147540983608;12.0;12;43;9.82548611375917;801;96.54017737167428;0.7548180488226979;4.909742666456465;43;-0.180327868852459;0.0;-43;86;16.399228487171868;268.93469497446927;0.5738801925502457;2.3493130759308665;0.5058970346893608;0.750761321438105;0.639344262295082;0.2950819672131147;0.0655737704918032;0.750761321438105;0.750761321438105;0.639344262295082;0.2950819672131147;0.750761321438105;1.967741935483871;2.7857142857142856;1.3846153846153846;1.967741935483871;2.7857142857142856;1.3846153846153846;149.8112988714111;0.5280603087872228;28.851570192460155;0.057675210511043;2.3886932934037035;0.9423247894889568;0.3631313500455037;0.6703976572636252;0.8489920358387257;0.4918032786885246;0.9032258064516128;2.6915277748480486;0.8490824778578063;1.4186046511627908;1.3157894736842106;1.6111111111111112;0.8806707765374701;0.4754098360655737;0.1147540983606557;0.4098360655737705;1.177539271706857;3.375;3.5;1.16;4.705670846526839;0.6563068435974212;10;4.951411791905327;5.145408182538819;0.3028520428868906;1.5456460785300083;0.6971479571131094;0.8012527413466525;0.064516129032258;0.064516129032258;0.0;0.032258064516129;0.3387096774193548;0.1290322580645161;0.032258064516129;0.064516129032258;0.0806451612903225;0.1612903225806451;0.032258064516129;0.0;10;5.766802911333433;0.9930171289221283;4.369024133975704;84;60.0;61.0;33;51;11.932606453503508;142.38709677419354;0.7325266238923795;;;31;0.5;62;0.5860429791107832;0.4042013014355652;0.5860429791107832;0.4042013014355652
2022-11-13-19-38-07_69.0;0.8622495859973113;0.1856753419487651;0.291911255899198;0.9193548387096774;0.064516129032258;0.0161290322580645;0.291911255899198;0.291911255899198;0.9193548387096774;0.064516129032258;0.0161290322580645;0.291911255899198;6.2;11.4;1.0;3.963931805855792;0.6252406293606643;0.6588450029214095;0.3442622950819672;0.0655737704918032;0.0655737704918032;0.0;0.0983606557377049;0.0;0.0491803278688524;0.0327868852459016;0.3442622950819672;1.2821362016551128;3.4941388638413;6.988858588906411;62;17.743999999999996;8.871262626262626;4.054633463779079;0.7221447904434012;0.8124793884074274;0.2459016393442623;0.0163934426229508;0.0327868852459016;0.2131147540983606;0.1639344262295081;0.3114754098360656;6.0;3.0327868852459017;3.0;0.0;6.0;1.9666665907500096;3.867777479172266;1.6538558803844394;5.906890595608576;1.0000000000000098;4.207250715479155;39;16.737704918032787;16.0;0;39;12.116783698309348;1021;146.81644719161517;0.7075658361107025;4.958865001249078;39;0.1147540983606557;0.0;-39;78;20.662866321293944;426.95404461166345;0.5292838557735584;1.1038057371483097;0.2376916278283492;0.3671936433726851;0.8852459016393442;0.0983606557377049;0.0163934426229508;0.3671936433726851;0.3671936433726851;0.8852459016393442;0.0983606557377049;0.3671936433726851;4.357142857142857;7.714285714285714;1.0;4.357142857142857;7.714285714285714;1.0;5600.6184668810165;0.5351027273364921;24.000000000000018;0.0094481683488211;3.053501066574124;0.9905518316511788;0.1710996146076293;0.576501935668881;0.5956268221574342;0.5573770491803278;0.7741935483870968;2.593751687025517;0.818237556360281;1.297872340425532;1.3;1.318181818181818;0.8602605250529958;0.4754098360655737;0.0983606557377049;0.4262295081967213;1.296650941022088;3.4;3.2;1.1153846153846154;4.590596256221034;0.640257221002672;9;49.423629016770406;6.771162079155801;0.1000764585826437;2.1456098430583537;0.8999235414173562;0.8099193570647736;0.0;0.0806451612903225;0.0967741935483871;0.1129032258064516;0.064516129032258;0.032258064516129;0.2096774193548387;0.0;0.0483870967741935;0.2580645161290322;0.0;0.0967741935483871;9;5.721640821134027;0.9896704416694694;4.128800698659875;83;63.54838709677419;66.0;39;44;14.293780983976845;204.312174817898;0.7911692503572685;;;36;0.5806451612903226;62;0.4166510944499874;0.11077067384979;0.4166510944499874;0.11077067384979
2022-11-13-17-34-42_70.0;2.1760418166264843;0.4685850999042339;0.7206595369095514;0.6451612903225806;0.3064516129032258;0.0483870967741935;0.7206595369095514;0.7206595369095514;0.6451612903225806;0.3064516129032258;0.0483870967741935;0.7206595369095514;2.6956521739130435;3.636363636363636;2.111111111111111;3.695439814040857;0.5828907328027377;0.6030604467110405;0.3770491803278688;0.0;0.0655737704918032;0.0;0.0655737704918032;0.0;0.0491803278688524;0.081967213114754;0.360655737704918;1.2777589794813382;2.505657937277724;5.011614567811522;62;24.744;12.371262626262626;4.661406329721867;0.830213218338878;0.9083739454079478;0.2950819672131147;0.081967213114754;0.1311475409836065;0.1967213114754098;0.1475409836065573;0.1311475409836065;6.0;2.278688524590164;2.0;0.0;6.0;1.8477380726039832;3.414135984950282;1.0654612700888868;5.760975803905847;0.9920137276308704;4.406250149699124;57;17.19672131147541;15.0;12;57;12.069226104369667;1049;145.66621875839826;0.7422784291267354;4.82444318255695;46;0.0491803278688524;0.0;-57;103;21.0093080304493;441.3910239183015;0.607333852046472;2.359047256873467;0.5079931764613721;0.7710559656267055;0.639344262295082;0.2786885245901639;0.081967213114754;0.7710559656267055;0.7710559656267055;0.639344262295082;0.2786885245901639;0.7710559656267055;2.44;3.5454545454545454;1.8888888888888888;2.44;3.5454545454545454;1.8888888888888888;251.8891718031188;0.5317023609327983;10.50799099653604;0.0445091850858995;2.4948185123107085;0.9554908149141004;0.2864407854913184;0.6027577307269512;0.6399416909620991;0.5655737704918032;0.7096774193548387;2.417672567160796;0.7626907785076168;1.326086956521739;1.5;1.2272727272727273;0.8086895279142297;0.4426229508196721;0.0655737704918032;0.4918032786885246;1.652918202667056;3.6666666666666665;3.25;0.9;5.205087132538491;0.7259611685605398;12;81.9482948522689;11.77328635045494;0.077874301284829;2.2594951976847435;0.922125698715171;0.927383402582148;0.0483870967741935;0.0967741935483871;0.1451612903225806;0.0161290322580645;0.1290322580645161;0.0483870967741935;0.0483870967741935;0.064516129032258;0.1290322580645161;0.0967741935483871;0.0161290322580645;0.1612903225806451;12;5.754427706379934;0.9908861751368698;4.725473577041998;102;65.19354838709677;67.5;38;64;14.785388067689492;218.60770031217484;0.6333422695805161;;;37;0.5967741935483871;62;0.5964221434057303;0.3239030986178982;0.5964221434057303;0.3239030986178982
2022-11-13-16-44-30_71.0;1.6684303652205672;0.359276923539164;0.5535651746284465;0.8095238095238095;0.1269841269841269;0.0634920634920634;0.5535651746284465;0.5535651746284465;0.8095238095238095;0.1269841269841269;0.0634920634920634;0.5535651746284465;2.863636363636364;5.1;1.0;4.172919122992675;0.6582047084858477;0.719017429050788;0.3387096774193548;0.0967741935483871;0.032258064516129;0.032258064516129;0.064516129032258;0.032258064516129;0.0483870967741935;0.032258064516129;0.3225806451612903;1.2875634476866056;2.9318689501116904;5.861957801798719;63;21.488;10.747262626262629;4.144906239701469;0.7382226962352749;0.82359582082375;0.2903225806451613;0.032258064516129;0.1451612903225806;0.1290322580645161;0.0967741935483871;0.3064516129032258;5.0;2.629032258064516;3.0;0.0;5.0;2.017934675304958;4.072060353798126;1.087102614548466;5.832376681825238;0.995629157328501;4.207541814216929;46;14.080645161290322;12.0;12;46;11.167779672324013;873;124.71930280957338;0.7797438064898038;4.870950190084808;43;0.1129032258064516;0.5;-46;89;17.971397381098235;322.9711238293445;0.6013789936295706;1.699086738618174;0.365878414228111;0.5462950987258018;0.8064516129032258;0.1451612903225806;0.0483870967741935;0.5462950987258018;0.5462950987258018;0.8064516129032258;0.1451612903225806;0.5462950987258018;2.6956521739130435;4.545454545454546;1.0;2.6956521739130435;4.545454545454546;1.0;91.86555786416032;0.5349230652753724;21.631429856052065;0.0735749496156434;2.2844914837510366;0.9264250503843566;0.1888162444597695;0.4884142961089358;0.549409237379162;0.4274193548387097;0.6666666666666666;2.445851575853256;0.7715802660127279;1.3777777777777778;1.35;1.4761904761904765;0.8059427785133253;0.5;0.064516129032258;0.4354838709677419;1.684644820495901;3.4285714285714284;3.4;1.148148148148148;4.794258456178942;0.6686622879896962;11;4.154794710603601;5.611629562371994;0.3277439896440491;1.493668299683524;0.6722560103559508;0.837676520068315;0.0952380952380952;0.0158730158730158;0.0;0.1269841269841269;0.0952380952380952;0.2698412698412698;0.0634920634920634;0.0317460317460317;0.1587301587301587;0.1111111111111111;0.0158730158730158;0.0158730158730158;11;5.889680181354675;0.9970863834406144;4.558895059431824;102;71.23809523809524;69.0;45;57;13.590045710137554;184.68934240362813;0.6997678395319847;;;36;0.5714285714285714;63;0.6268015804304401;0.286584085609216;0.6268015804304401;0.286584085609216
2022-11-13-16-33-13_140.0;1.4847195719050656;0.3197169574661376;0.4968966873969829;0.8253968253968254;0.1428571428571428;0.0317460317460317;0.4968966873969829;0.4968966873969829;0.8253968253968254;0.1428571428571428;0.0317460317460317;0.4968966873969829;4.2;7.428571428571429;1.5;4.441430201096005;0.7005576155705828;0.7627683831536651;0.3225806451612903;0.032258064516129;0.064516129032258;0.0483870967741935;0.0806451612903225;0.0161290322580645;0.0483870967741935;0.1290322580645161;0.2580645161290322;1.2852260712945545;3.001143292682927;6.002858504049548;63;20.992;10.495;3.973163661475991;0.7076347258870863;0.7997175443252637;0.2741935483870967;0.0;0.1935483870967742;0.0967741935483871;0.0967741935483871;0.3225806451612903;6.0;2.774193548387097;3.0;0.0;6.0;2.035327942496433;4.142559833506764;1.3594058893922107;5.86516356707114;0.9970286345535452;4.119958013404768;36;12.580645161290322;10.0;7;36;9.73279853514406;780;94.7273673257024;0.6521463048763266;4.809136335230596;36;-0.3870967741935484;0.0;-36;72;15.901262719904006;252.8501560874089;0.5427531779215903;1.561087085086434;0.3361618063289258;0.5266032882413381;0.8064516129032258;0.1612903225806451;0.032258064516129;0.5266032882413381;0.5266032882413381;0.8064516129032258;0.1612903225806451;0.5266032882413381;4.133333333333334;7.142857142857143;1.6666666666666667;4.133333333333334;7.142857142857143;1.6666666666666667;71.70228066720958;0.5319593169249086;10.353319983172064;0.0832165188431632;2.2299369529536768;0.9167834811568368;0.2684667944993741;0.4822597969578324;0.4967776584317938;0.4677419354838709;0.6507936507936508;2.5651569141304167;0.8092169098522121;1.4090909090909092;1.4736842105263157;1.45;0.8350980529039517;0.4677419354838709;0.0806451612903225;0.4516129032258064;1.4332238219816813;3.125;3.125;1.0357142857142858;4.608616923851083;0.6427705900583349;10;37.43788622188156;8.564765554813523;0.1148017312192999;2.0806483195883376;0.8851982687807001;0.766219375358468;0.0317460317460317;0.0476190476190476;0.0952380952380952;0.0317460317460317;0.2222222222222222;0.0;0.0158730158730158;0.1269841269841269;0.0;0.3174603174603174;0.0158730158730158;0.0952380952380952;10;5.9219382458708045;0.998516357884145;4.296114796543825;93;65.12698412698413;64.0;40;53;10.88393612199578;118.46006550768458;0.7774365006920195;;;33;0.5238095238095238;63;0.5882309972773074;0.2093119605133032;0.5882309972773074;0.2093119605133032
2022-11-13-16-21-58_91.0;2.017593582727784;0.4344651299000837;0.6445316365347878;0.703125;0.265625;0.03125;0.6445316365347878;0.6445316365347878;0.703125;0.265625;0.03125;0.6445316365347878;2.1333333333333333;3.2142857142857144;1.2142857142857142;4.333172222257581;0.6834818205929151;0.7319620586480917;0.3174603174603174;0.0634920634920634;0.0476190476190476;0.0317460317460317;0.0793650793650793;0.0317460317460317;0.0634920634920634;0.0317460317460317;0.3333333333333333;1.2241159334199243;2.8449502133712663;5.688407330596352;64;22.496;11.25095238095238;4.518813754585428;0.8048169682929578;0.872541865007124;0.2698412698412698;0.0793650793650793;0.0793650793650793;0.1587301587301587;0.1904761904761904;0.2222222222222222;5.0;2.5873015873015874;3.0;0.0;5.0;1.9324704201922769;3.7344419249181153;0.7080952110015364;5.889680181354675;0.9970863834406144;4.126432956291555;33;11.412698412698411;12.0;12;33;7.6212629054589405;719;58.08364827412446;0.7918356764757973;4.786239249854589;33;0.0158730158730158;0.0;-28;61;13.723450053856736;188.33308138070043;0.6002161846461934;2.0334403149851528;0.4378775379527409;0.6496250600259169;0.6984126984126984;0.2698412698412698;0.0317460317460317;0.6496250600259169;0.6496250600259169;0.6984126984126984;0.2698412698412698;0.6496250600259169;2.1;3.142857142857143;1.2142857142857142;2.1;3.142857142857143;1.2142857142857142;204.3000000000002;0.5346839033802662;8.457993176389605;0.0494105884401309;2.452586608812276;0.9505894115598692;0.1965348994091059;0.6721699277852837;0.8046573158880277;0.5396825396825397;0.84375;2.540856390124779;0.8015509480409448;1.3404255319148937;1.380952380952381;1.380952380952381;0.8331887773200244;0.4603174603174603;0.0793650793650793;0.4603174603174603;1.4277723033558003;3.142857142857143;3.0;1.0;5.33815829641281;0.7445207997767032;12;131.3237252372555;10.3745004948042;0.0615868812460637;2.361061794154481;0.9384131187539364;0.9508923123192724;0.09375;0.09375;0.046875;0.125;0.046875;0.09375;0.03125;0.078125;0.140625;0.109375;0.015625;0.125;12;5.882041828261881;0.9957932575617516;4.454783547037816;97;63.90625;65.0;44;53;9.999560537218624;99.9912109375;0.6645275626209465;;;36;0.5625;64;0.5298633862066587;0.3687044758218774;0.5298633862066587;0.3687044758218774
