CSV Name,Average Distance
2023-01-22-14-45-31-126.0_nopitch_quant_tempo_cut_nopitch.csv,3.5
2023-02-06-03-00-42-114.0_nopitch_quant_tempo_cut.csv,3.4875
2022-12-02-12-53-09-136.0_nopitch_quant_tempo_cut.csv,4.53030303030303
2022-12-28-13-31-28-130.0_nopitch_quant_tempo_cut.csv,1.7876712328767124
2022-11-22-16-54-05-144.0_nopitch_quant_tempo_cut.csv,4.9391891891891895
2023-02-15-08-41-47-161.0_nopitch_quant_tempo_cut.csv,4.346938775510204
2022-11-10-17-17-54-90.0_nopitch_quant_tempo_cut.csv,3.955223880597015
2023-02-03-17-06-15-82.0_nopitch_quant_tempo_cut.csv,3.0
2023-02-07-11-21-35-147.0_nopitch_quant_tempo_cut.csv,0.25
2022-12-24-23-14-04-69.0_nopitch_quant_tempo_cut.csv,1.0909090909090908
2022-12-16-16-01-46-149.0_nopitch_quant_tempo_cut.csv,3.9183673469387754
2022-12-17-09-23-23-127.0_nopitch_quant_tempo_cut.csv,4.449704142011834
2023-01-19-11-54-24-87.0_nopitch_quant_tempo_cut.csv,3.3951612903225805
2023-01-27-13-19-51-71.0_nopitch_quant_tempo_cut.csv,3.5
2022-12-23-08-24-07-96.0_nopitch_quant_tempo_cut.csv,0.7407407407407407
2023-01-16-12-11-31-172.0_nopitch_quant_tempo_cut.csv,4.204081632653061
2023-01-20-15-02-19-116.0_nopitch_quant_tempo_cut.csv,3.34375
2022-11-21-11-08-48-69.0_nopitch_quant_tempo_cut.csv,5.428571428571429
2022-12-13-18-21-00-99.0_nopitch_quant_tempo_cut.csv,1.8235294117647058
2023-02-14-17-52-57-110.0_nopitch_quant_tempo_cut.csv,4.110526315789474
2023-02-15-08-41-58-129.0_nopitch_quant_tempo_cut.csv,4.5905172413793105
2023-02-02-19-33-41-69.0_nopitch_quant_tempo_cut.csv,4.323529411764706
2022-11-23-02-50-06-79.0_nopitch_quant_tempo_cut.csv,4.816425120772947
2023-02-11-18-39-44-146.0_nopitch_quant_tempo_cut.csv,2.3142857142857145
2022-12-11-04-57-22-133.0_nopitch_quant_tempo_cut.csv,4.2250922509225095
2022-12-29-19-13-37-72.0_nopitch_quant_tempo_cut.csv,3.913793103448276
2022-12-23-23-41-01-132.0_nopitch_quant_tempo_cut.csv,3.9050632911392404
2023-01-06-15-49-24-144.0_nopitch_quant_tempo_cut.csv,1.0227272727272727
2023-01-31-02-37-26-82.0_nopitch_quant_tempo_cut.csv,3.3692307692307693
2022-11-21-21-05-00-77.0_nopitch_quant_tempo_cut.csv,3.4743589743589745
2022-11-19-00-06-06-142.0_nopitch_quant_tempo_cut.csv,3.2115384615384617
2023-01-10-08-07-58-82.0_nopitch_quant_tempo_cut.csv,4.19620253164557
2023-01-16-15-56-00-166.0_nopitch_quant_tempo_cut_nopitch.csv,4.310344827586207
2022-11-21-12-51-58-139.0_nopitch_quant_tempo_cut.csv,3.475
2022-12-08-16-07-56-68.0_nopitch_quant_tempo_cut.csv,4.452941176470588
2023-02-03-12-02-48-87.0_nopitch_quant_tempo_cut_nopitch.csv,4.142857142857143
2023-01-07-20-00-57-151.0_nopitch_quant_tempo_cut.csv,5.008174386920981
2022-12-10-22-04-39-99.0_nopitch_quant_tempo_cut.csv,4.088235294117647
2023-01-26-22-46-38-82.0_nopitch_quant_tempo_cut.csv,4.64367816091954
2022-12-04-00-07-00-80.0_nopitch_quant_tempo_cut.csv,4.2
2023-02-03-00-07-25-91.0_nopitch_quant_tempo_cut.csv,3.520408163265306
2022-11-14-23-39-51-128.0_nopitch_quant_tempo_cut.csv,4.031746031746032
2022-12-26-10-12-03-96.0_nopitch_quant_tempo_cut.csv,4.2974683544303796
2022-11-21-14-52-05-71.0_nopitch_quant_tempo_cut.csv,0.0
2023-01-20-00-10-05-106.0_nopitch_quant_tempo_cut.csv,4.4423076923076925
2022-12-12-23-35-05-126.0_nopitch_quant_tempo_cut.csv,2.764705882352941
2022-11-15-14-55-31-93.0_nopitch_quant_tempo_cut.csv,4.496894409937888
2022-12-12-10-24-30-74.0_nopitch_quant_tempo_cut.csv,3.0505050505050506
2023-01-28-18-36-07-128.0_nopitch_quant_tempo_cut.csv,0.7547169811320755
2023-01-06-08-08-52-147.0_nopitch_quant_tempo_cut.csv,0.5
2022-12-14-13-10-43-144.0_nopitch_quant_tempo_cut.csv,4.333333333333333
2023-01-20-17-44-26-69.0_nopitch_quant_tempo_cut.csv,4.719298245614035
2023-02-10-16-06-03-87.0_nopitch_quant_tempo_cut.csv,4.533333333333333
2022-11-19-20-09-05-116.0_nopitch_quant_tempo_cut.csv,0.5384615384615384
2023-02-16-01-16-16-139.0_nopitch_quant_tempo_cut.csv,2.5849056603773586
2023-02-14-16-10-21-120.0_nopitch_quant_tempo_cut.csv,3.246376811594203
2022-11-15-00-15-12-83.0_nopitch_quant_tempo_cut.csv,3.0
2023-02-15-19-20-10-129.0_nopitch_quant_tempo_cut.csv,0.0
2022-12-16-20-12-05-156.0_nopitch_quant_tempo_cut.csv,6.0
2022-12-21-20-36-03-71.0_nopitch_quant_tempo_cut.csv,4.2
2022-12-28-22-53-23-117.0_nopitch_quant_tempo_cut.csv,2.5
2023-01-03-11-02-18-136.0_nopitch_quant_tempo_cut.csv,4.39344262295082
